date,origin,destination,commodity,vessel_type,cargo_tonnes,bdi,vlsfo_usd_per_tonne,coal_price_usd_per_mt,iron_ore_price_usd_per_dmt,wind_kmh,wave_height_m,cyclone_risk,weather_delay_days,current_freight_usd_per_tonne,next_month_freight_usd_per_tonne,trajectory_id,data_origin,synthetic_generation_method
2048-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,17.52644652696932,18.188079175792943,SYN0205,synthetic,regression_residual_bootstrap_v2
2048-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,18.188079175792943,15.421073121147952,SYN0205,synthetic,regression_residual_bootstrap_v2
2048-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,15.421073121147952,16.180441471006233,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,16.180441471006233,15.863151863840365,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,15.863151863840365,13.634625994622484,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,13.634625994622484,12.375181941943492,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,12.375181941943492,15.314092092961998,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,15.314092092961998,16.3555077047112,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,16.3555077047112,13.438472315681121,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,13.438472315681121,13.035456698713048,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,13.035456698713048,15.920386674600373,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,15.920386674600373,13.456914129186796,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,13.456914129186796,14.047074238756037,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,14.047074238756037,15.330248873782068,SYN0205,synthetic,regression_residual_bootstrap_v2
2049-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,15.330248873782068,14.220183126081249,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,14.220183126081249,17.053513310736424,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,17.053513310736424,17.027370103794873,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,17.027370103794873,16.331416768909243,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,16.331416768909243,16.12021113824353,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,16.12021113824353,15.845082764011554,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,15.845082764011554,13.804857808929281,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,13.804857808929281,12.748471283483028,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,12.748471283483028,14.152652189051512,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,14.152652189051512,15.571764130853603,SYN0205,synthetic,regression_residual_bootstrap_v2
2050-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,15.571764130853603,13.293093649119985,SYN0205,synthetic,regression_residual_bootstrap_v2
2030-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,15.0,14.967643122126209,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,14.967643122126209,14.996655041839674,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,14.996655041839674,17.04130343557824,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,17.04130343557824,17.65469795369981,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,17.65469795369981,15.514127779117945,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,15.514127779117945,18.19804790731889,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,18.19804790731889,16.339506286231806,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,16.339506286231806,17.125927225615623,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,17.125927225615623,16.609773075920376,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,32.410000000000004,2.0,2.0,0.5,16.609773075920376,16.454926831011804,SYN0301,synthetic,regression_residual_bootstrap_v2
2030-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,32.410000000000004,2.0,2.0,0.5,16.454926831011804,16.689620202747772,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,16.689620202747772,17.755622295159334,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,17.755622295159334,18.771250482980754,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,18.771250482980754,15.817665408218176,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,15.817665408218176,19.722820381808138,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,19.722820381808138,18.09649866621135,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,18.09649866621135,15.507596741061146,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,15.507596741061146,18.094807647220343,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,18.094807647220343,19.360280006025164,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,19.360280006025164,16.65808400180755,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,16.65808400180755,15.456565516465366,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,15.456565516465366,18.548656146591938,SYN0301,synthetic,regression_residual_bootstrap_v2
2031-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,27.78,1.7,2.0,0.5,18.548656146591938,19.274063516883714,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,19.274063516883714,17.028184009711254,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,17.028184009711254,15.339937420014184,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,15.339937420014184,15.114760146995563,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,15.114760146995563,15.048160383707375,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,15.048160383707375,15.11901648755994,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,15.11901648755994,15.789912094099071,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,15.789912094099071,17.26697362822972,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,17.26697362822972,20.203577802457744,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,20.203577802457744,20.664624544012742,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,20.664624544012742,18.682270042344737,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,18.682270042344737,18.33485790144207,SYN0301,synthetic,regression_residual_bootstrap_v2
2032-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,18.33485790144207,18.73609709405786,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,18.73609709405786,18.568151116281907,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,18.568151116281907,19.368409011127437,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,27.78,1.7,2.0,0.5,19.368409011127437,19.47562274307895,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,19.47562274307895,19.514884156418482,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,19.514884156418482,17.326460155161236,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,32.410000000000004,2.0,2.0,0.5,17.326460155161236,15.436517557403256,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,15.436517557403256,15.086291466320846,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,15.086291466320846,14.81142348237076,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,14.81142348237076,15.815678459357565,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,15.815678459357565,17.98034326143251,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,17.98034326143251,15.625573379611966,SYN0301,synthetic,regression_residual_bootstrap_v2
2033-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,15.625573379611966,17.888531697960488,SYN0301,synthetic,regression_residual_bootstrap_v2
2034-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,17.888531697960488,15.840982297465317,SYN0301,synthetic,regression_residual_bootstrap_v2
2034-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,15.840982297465317,18.68413240109866,SYN0301,synthetic,regression_residual_bootstrap_v2
2034-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,19.0,19.043282845751442,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,19.043282845751442,17.077866033964874,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,17.077866033964874,15.483359810189462,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,15.483359810189462,14.809063060568976,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,14.809063060568976,19.320785685860567,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,19.320785685860567,20.35623570575817,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,20.35623570575817,16.43231066897693,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,16.43231066897693,18.907495867198282,SYN0302,synthetic,regression_residual_bootstrap_v2
2034-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,18.907495867198282,19.05968459889089,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,19.05968459889089,18.658369521176045,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,18.658369521176045,18.883778516744105,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,18.883778516744105,18.93396537668312,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,18.93396537668312,20.398859636040914,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,20.398859636040914,19.45825261105152,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,19.45825261105152,16.38980284316341,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,16.38980284316341,18.864651605418086,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,18.864651605418086,20.60950643582667,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,20.60950643582667,17.61589539912838,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,17.61589539912838,15.62634997512197,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,15.62634997512197,18.231714566120097,SYN0302,synthetic,regression_residual_bootstrap_v2
2035-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,18.231714566120097,19.52011762518213,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,27.78,1.7,2.0,0.5,19.52011762518213,18.38983940437787,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,18.38983940437787,18.359657611715626,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,18.359657611715626,20.105086381588297,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,20.105086381588297,19.40490663569576,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,19.40490663569576,19.486572030449448,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,19.486572030449448,20.938611188238077,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,20.938611188238077,17.97415625688275,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,17.97415625688275,16.860629924092294,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1560.0,638.0,124.2,124.4,32.410000000000004,2.0,2.0,0.5,16.860629924092294,19.67304942668016,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,19.67304942668016,19.297486921286428,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,19.297486921286428,19.142940836365895,SYN0302,synthetic,regression_residual_bootstrap_v2
2036-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,19.142940836365895,19.25179901460354,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,19.25179901460354,18.97639938845796,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,18.97639938845796,16.20571810746891,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,16.20571810746891,15.317051631340542,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,15.317051631340542,16.62198912007976,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,16.62198912007976,18.374032574755333,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,18.374032574755333,18.371056960962846,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,18.371056960962846,18.143182598257464,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,18.143182598257464,17.34563279141269,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,17.34563279141269,18.86873372225277,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,18.86873372225277,18.65230873790579,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,18.65230873790579,19.390009573888115,SYN0302,synthetic,regression_residual_bootstrap_v2
2037-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,19.390009573888115,19.34815568363019,SYN0302,synthetic,regression_residual_bootstrap_v2
2038-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,19.34815568363019,20.387580685650526,SYN0302,synthetic,regression_residual_bootstrap_v2
2038-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,20.387580685650526,18.703716927586594,SYN0302,synthetic,regression_residual_bootstrap_v2
2038-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,18.703716927586594,16.513404325806913,SYN0302,synthetic,regression_residual_bootstrap_v2
2038-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,16.513404325806913,18.376349946363213,SYN0302,synthetic,regression_residual_bootstrap_v2
2038-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,16.9,18.010464141508777,SYN0303,synthetic,regression_residual_bootstrap_v2
2038-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,18.010464141508777,18.543186284081777,SYN0303,synthetic,regression_residual_bootstrap_v2
2038-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,18.543186284081777,16.206462610163886,SYN0303,synthetic,regression_residual_bootstrap_v2
